epoch,batch,train loss,train accuracy,validation loss,validation accuracy,batch time,name
0,0,0.6608363389968872,0.6460063457489014,0.6687943339347839,0.6184084415435791,0.0,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,25,0.6166176855564117,0.6975,0.7399078011512756,0.6912751793861389,1.448096513748169,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,50,0.5885298526287079,0.73,0.5984066128730774,0.6864812970161438,1.4260854721069336,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,75,0.615124523639679,0.69875,0.5651750564575195,0.7267497777938843,1.4327833652496338,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,100,0.57938845038414,0.695,0.5589847564697266,0.7257909774780273,1.4284653663635254,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,125,0.5796634137630463,0.71375,0.5778823494911194,0.7277085185050964,1.4373629093170166,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,150,0.5757535827159882,0.705,0.5280237197875977,0.7497603297233582,1.4346859455108643,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,175,0.5649997925758362,0.69875,0.5528262853622437,0.7037392258644104,1.435337781906128,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,200,0.5399502158164978,0.72875,0.5367240905761719,0.7382550239562988,1.4243450164794922,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,225,0.5515612053871155,0.72875,0.4956795275211334,0.7708533406257629,1.4342172145843506,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
1,250,0.4939808714389801,0.7625,0.5064682364463806,0.7593480348587036,1.4401025772094727,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,25,0.5599305784702301,0.725,0.526522159576416,0.742090106010437,1.4335014820098877,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,50,0.46650345146656036,0.7925,0.49410006403923035,0.7631831169128418,1.430415391921997,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,75,0.49096179008483887,0.76,0.4851658046245575,0.7861936688423157,1.434370756149292,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,100,0.5030107569694519,0.765,0.5478484630584717,0.7411313652992249,1.4431910514831543,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,125,0.46022364497184753,0.8,0.5217418074607849,0.7478427886962891,1.4368646144866943,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,150,0.4824601995944977,0.77625,0.4809533357620239,0.7766059637069702,1.4446115493774414,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,175,0.460606991648674,0.8,0.4569017291069031,0.7900287508964539,1.4418690204620361,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,200,0.5111874794960022,0.74875,0.46284815669059753,0.7785235047340393,1.4310247898101807,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,225,0.4355824315547943,0.7975,0.45778849720954895,0.7823585867881775,1.4324474334716797,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
2,250,0.4508622050285339,0.78875,0.4997864365577698,0.76701819896698,1.4353594779968262,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
3,25,0.4379077708721161,0.8025,0.4898803234100342,0.7785235047340393,1.439681053161621,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
3,50,0.45584992051124573,0.78625,0.4419075846672058,0.7881112098693848,1.4307641983032227,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
3,75,0.4459168314933777,0.79,0.44828173518180847,0.7842761278152466,1.4422762393951416,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
3,100,0.42826799392700193,0.7975,0.45967432856559753,0.7766059637069702,1.4346997737884521,bert-base-uncased_cola_epochs10_minibatch32_logging25_nesterovlr_lr01_adapter
