epoch,batch,train loss,train accuracy,validation loss,validation accuracy,batch time,name
0,0,0.6094433665275574,0.7017892599105835,0.6219164729118347,0.6912751793861389,0.0,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,25,0.6629154014587403,0.64125,0.6332025527954102,0.6864812970161438,1.4107344150543213,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,50,0.620053141117096,0.7125,0.6109562516212463,0.690316379070282,1.406907320022583,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,75,0.6184485876560211,0.68625,0.6543936133384705,0.6730585098266602,1.4170444011688232,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,100,0.6273653984069825,0.6725,0.6071469783782959,0.6826462149620056,1.4141128063201904,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,125,0.588852242231369,0.72125,0.6038812398910522,0.6922339200973511,1.4163930416107178,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,150,0.5802832293510437,0.73875,0.6205336451530457,0.6912751793861389,1.409820795059204,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,175,0.5965702652931213,0.69875,0.6138606071472168,0.690316379070282,1.4060416221618652,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,200,0.5918313252925873,0.705,0.6357490420341492,0.690316379070282,1.4064667224884033,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,225,0.6307280576229095,0.66375,0.6031544804573059,0.6912751793861389,1.4120147228240967,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
1,250,0.6187028372287751,0.68375,0.5970838665962219,0.6883988380432129,1.4191405773162842,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,25,0.6222340869903564,0.6975,0.5943405032157898,0.6951102614402771,1.427168607711792,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,50,0.5932517075538635,0.7075,0.6061967611312866,0.6989453434944153,1.4043450355529785,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,75,0.5888939464092254,0.70625,0.5925579071044922,0.6970278024673462,1.4082715511322021,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,100,0.5873415637016296,0.71125,0.5913206338882446,0.7162032723426819,1.4094319343566895,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,125,0.5958062756061554,0.69875,0.5902606248855591,0.7046979665756226,1.4158439636230469,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,150,0.5922465097904205,0.71,0.5877880454063416,0.6922339200973511,1.4120969772338867,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,175,0.5968078422546387,0.71125,0.584121584892273,0.6999041438102722,1.4171226024627686,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,200,0.5872077989578247,0.70625,0.595364511013031,0.717162013053894,1.4076902866363525,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,225,0.6029517519474029,0.675,0.5841672420501709,0.7027804255485535,1.41678786277771,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
2,250,0.5863988196849823,0.71125,0.5883913636207581,0.6979866027832031,1.4136922359466553,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,25,0.5885135090351105,0.71125,0.5928272008895874,0.6922339200973511,1.416550636291504,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,50,0.5909031283855438,0.705,0.5790535807609558,0.7037392258644104,1.4152884483337402,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,75,0.5807345259189606,0.72375,0.5857216715812683,0.715244472026825,1.4190964698791504,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,100,0.6239011836051941,0.65375,0.654819905757904,0.6912751793861389,1.4142541885375977,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,125,0.569313188791275,0.71,0.6119874715805054,0.7200383543968201,1.424717903137207,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,150,0.585044801235199,0.715,0.5837036967277527,0.6989453434944153,1.416677474975586,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,175,0.5801696586608887,0.72125,0.5797842741012573,0.7046979665756226,1.4188005924224854,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,200,0.5844948077201844,0.70375,0.6120684742927551,0.7008628845214844,1.4105379581451416,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,225,0.5983518946170807,0.7025,0.5749949812889099,0.7104506492614746,1.4090526103973389,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
3,250,0.5838617646694183,0.7025,0.5944273471832275,0.7123681902885437,1.4128220081329346,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
4,25,0.577981504201889,0.715,0.579504132270813,0.7075743079185486,1.4171826839447021,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
4,50,0.564923152923584,0.7125,0.5755568742752075,0.7238734364509583,1.4103212356567383,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
4,75,0.5720485436916352,0.7125,0.6278695464134216,0.6797699332237244,1.415802001953125,bert-base-uncased_cola_epochs10_minibatch32_logging25_differentiallr_lr01
